Total_params: 1557292
epoch [0/400], loss:0.6229
epoch [1/400], loss:0.1772
epoch [2/400], loss:0.1278
epoch [3/400], loss:0.1072
epoch [4/400], loss:0.1015
epoch [5/400], loss:0.0943
epoch [6/400], loss:0.0908
epoch [7/400], loss:0.0870
epoch [8/400], loss:0.0817
epoch [9/400], loss:0.0790
epoch [10/400], loss:0.0786
epoch [11/400], loss:0.0773
epoch [12/400], loss:0.0748
epoch [13/400], loss:0.0734
epoch [14/400], loss:0.0711
epoch [15/400], loss:0.0694
epoch [16/400], loss:0.0652
epoch [17/400], loss:0.0656
epoch [18/400], loss:0.0655
epoch [19/400], loss:0.0635
epoch [20/400], loss:0.0636
epoch [21/400], loss:0.0635
epoch [22/400], loss:0.0616
epoch [23/400], loss:0.0598
epoch [24/400], loss:0.0595
epoch [25/400], loss:0.0596
epoch [26/400], loss:0.0589
epoch [27/400], loss:0.0598
epoch [28/400], loss:0.0587
epoch [29/400], loss:0.0562
epoch [30/400], loss:0.0558
epoch [31/400], loss:0.0567
epoch [32/400], loss:0.0547
epoch [33/400], loss:0.0555
epoch [34/400], loss:0.0540
epoch [35/400], loss:0.0526
epoch [36/400], loss:0.0534
epoch [37/400], loss:0.0534
epoch [38/400], loss:0.0524
epoch [39/400], loss:0.0528
epoch [40/400], loss:0.0525
epoch [41/400], loss:0.0519
epoch [42/400], loss:0.0523
epoch [43/400], loss:0.0526
epoch [44/400], loss:0.0518
epoch [45/400], loss:0.0502
epoch [46/400], loss:0.0514
epoch [47/400], loss:0.0497
epoch [48/400], loss:0.0492
epoch [49/400], loss:0.0505
epoch [50/400], loss:0.0489
epoch [51/400], loss:0.0486
epoch [52/400], loss:0.0488
epoch [53/400], loss:0.0494
epoch [54/400], loss:0.0488
epoch [55/400], loss:0.0479
epoch [56/400], loss:0.0481
epoch [57/400], loss:0.0467
epoch [58/400], loss:0.0460
epoch [59/400], loss:0.0465
epoch [60/400], loss:0.0465
epoch [61/400], loss:0.0459
epoch [62/400], loss:0.0484
epoch [63/400], loss:0.0463
epoch [64/400], loss:0.0454
epoch [65/400], loss:0.0464
epoch [66/400], loss:0.0469
epoch [67/400], loss:0.0465
epoch [68/400], loss:0.0442
epoch [69/400], loss:0.0431
epoch [70/400], loss:0.0432
epoch [71/400], loss:0.0439
epoch [72/400], loss:0.0440
epoch [73/400], loss:0.0448
epoch [74/400], loss:0.0440
epoch [75/400], loss:0.0423
epoch [76/400], loss:0.0423
epoch [77/400], loss:0.0448
epoch [78/400], loss:0.0456
epoch [79/400], loss:0.0427
epoch [80/400], loss:0.0417
epoch [81/400], loss:0.0422
epoch [82/400], loss:0.0420
epoch [83/400], loss:0.0415
epoch [84/400], loss:0.0408
epoch [85/400], loss:0.0406
epoch [86/400], loss:0.0405
epoch [87/400], loss:0.0401
epoch [88/400], loss:0.0407
epoch [89/400], loss:0.0413
epoch [90/400], loss:0.0399
epoch [91/400], loss:0.0411
epoch [92/400], loss:0.0405
epoch [93/400], loss:0.0405
epoch [94/400], loss:0.0406
epoch [95/400], loss:0.0388
epoch [96/400], loss:0.0397
epoch [97/400], loss:0.0422
epoch [98/400], loss:0.0398
epoch [99/400], loss:0.0388
epoch [100/400], loss:0.0395
epoch [101/400], loss:0.0385
epoch [102/400], loss:0.0385
epoch [103/400], loss:0.0378
epoch [104/400], loss:0.0391
epoch [105/400], loss:0.0389
epoch [106/400], loss:0.0376
epoch [107/400], loss:0.0374
epoch [108/400], loss:0.0376
epoch [109/400], loss:0.0374
epoch [110/400], loss:0.0368
epoch [111/400], loss:0.0376
epoch [112/400], loss:0.0370
epoch [113/400], loss:0.0363
epoch [114/400], loss:0.0367
epoch [115/400], loss:0.0364
epoch [116/400], loss:0.0366
epoch [117/400], loss:0.0371
epoch [118/400], loss:0.0374
epoch [119/400], loss:0.0363
epoch [120/400], loss:0.0365
epoch [121/400], loss:0.0363
epoch [122/400], loss:0.0357
epoch [123/400], loss:0.0363
epoch [124/400], loss:0.0416
epoch [125/400], loss:0.0351
epoch [126/400], loss:0.0353
epoch [127/400], loss:0.0365
epoch [128/400], loss:0.0357
epoch [129/400], loss:0.0352
epoch [130/400], loss:0.0357
epoch [131/400], loss:0.0354
epoch [132/400], loss:0.0349
epoch [133/400], loss:0.0344
epoch [134/400], loss:0.0396
epoch [135/400], loss:0.0350
epoch [136/400], loss:0.0349
epoch [137/400], loss:0.0353
epoch [138/400], loss:0.0345
epoch [139/400], loss:0.0336
epoch [140/400], loss:0.0336
epoch [141/400], loss:0.0335
epoch [142/400], loss:0.0338
epoch [143/400], loss:0.0336
epoch [144/400], loss:0.0332
epoch [145/400], loss:0.0331
epoch [146/400], loss:0.0342
epoch [147/400], loss:0.0348
epoch [148/400], loss:0.0339
epoch [149/400], loss:0.0341
epoch [150/400], loss:0.0334
epoch [151/400], loss:0.0330
epoch [152/400], loss:0.0336
epoch [153/400], loss:0.0343
epoch [154/400], loss:0.0328
epoch [155/400], loss:0.0339
epoch [156/400], loss:0.0330
epoch [157/400], loss:0.0331
epoch [158/400], loss:0.0321
epoch [159/400], loss:0.0326
epoch [160/400], loss:0.0325
epoch [161/400], loss:0.0327
epoch [162/400], loss:0.0325
epoch [163/400], loss:0.0330
epoch [164/400], loss:0.0333
epoch [165/400], loss:0.0317
epoch [166/400], loss:0.0319
epoch [167/400], loss:0.0322
epoch [168/400], loss:0.0320
epoch [169/400], loss:0.0320
epoch [170/400], loss:0.0321
epoch [171/400], loss:0.0332
epoch [172/400], loss:0.0318
epoch [173/400], loss:0.0324
epoch [174/400], loss:0.0321
epoch [175/400], loss:0.0313
epoch [176/400], loss:0.0318
epoch [177/400], loss:0.0315
epoch [178/400], loss:0.0315
epoch [179/400], loss:0.0314
epoch [180/400], loss:0.0319
epoch [181/400], loss:0.0322
epoch [182/400], loss:0.0307
epoch [183/400], loss:0.0336
epoch [184/400], loss:0.0319
epoch [185/400], loss:0.0310
epoch [186/400], loss:0.0313
epoch [187/400], loss:0.0317
epoch [188/400], loss:0.0319
epoch [189/400], loss:0.0318
epoch [190/400], loss:0.0312
epoch [191/400], loss:0.0319
epoch [192/400], loss:0.0310
epoch [193/400], loss:0.0303
epoch [194/400], loss:0.0307
epoch [195/400], loss:0.0308
epoch [196/400], loss:0.0306
epoch [197/400], loss:0.0303
epoch [198/400], loss:0.0301
epoch [199/400], loss:0.0302
epoch [200/400], loss:0.0301
epoch [201/400], loss:0.0299
epoch [202/400], loss:0.0311
epoch [203/400], loss:0.0299
epoch [204/400], loss:0.0294
epoch [205/400], loss:0.0298
epoch [206/400], loss:0.0295
epoch [207/400], loss:0.0308
epoch [208/400], loss:0.0300
epoch [209/400], loss:0.0293
epoch [210/400], loss:0.0295
epoch [211/400], loss:0.0291
epoch [212/400], loss:0.0295
epoch [213/400], loss:0.0298
epoch [214/400], loss:0.0294
epoch [215/400], loss:0.0308
epoch [216/400], loss:0.0300
epoch [217/400], loss:0.0303
epoch [218/400], loss:0.0305
epoch [219/400], loss:0.0310
epoch [220/400], loss:0.0298
epoch [221/400], loss:0.0290
epoch [222/400], loss:0.0292
epoch [223/400], loss:0.0286
epoch [224/400], loss:0.0286
epoch [225/400], loss:0.0289
epoch [226/400], loss:0.0295
epoch [227/400], loss:0.0286
epoch [228/400], loss:0.0294
epoch [229/400], loss:0.0308
epoch [230/400], loss:0.0292
epoch [231/400], loss:0.0282
epoch [232/400], loss:0.0286
epoch [233/400], loss:0.0303
epoch [234/400], loss:0.0292
epoch [235/400], loss:0.0300
epoch [236/400], loss:0.0286
epoch [237/400], loss:0.0283
epoch [238/400], loss:0.0283
epoch [239/400], loss:0.0289
epoch [240/400], loss:0.0284
